run-id,timestamp,config-id,question-id,repeat,dataset,source,question-tags,status,clarification-rounds,terminal-clarification?,grounding-mode,answer-substring-hit?,recall-at-5,recall-at-10,recall-at-20,citation-recall,n-retrieved,n-cited,n-expected,retrieved-chunk-ids,cited-chunk-ids,expected-chunk-ids,elapsed-ms,prompt-tokens,completion-tokens,total-tokens,cached-tokens,llm-calls,steps-executed,response,error
4c599f59-b88b-41aa-a39f-abd107e53c64,2026-05-24T22:31:44.141895Z,prompt-minimal,altinn-correspondence-post-published,2,public-docs,exploratory-rerank,"altinn-correspondence,simple,factual",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,8,4,1,2756a3f03a09;b2d5bb1a67a8;5e236f159fb8;3e5d3ec39d0e;fa957b5aa28b;2b62d135d8d0;5e79fdbd6efc;c0a62a9174d8,2756a3f03a09;b2d5bb1a67a8;5e236f159fb8;3e5d3ec39d0e,068a1c1b7fa5,22716,7381,445,7826,4992,3,3,"Etter at en correspondence er **Publisert**, kan mottakeren utføre flere handlinger i post-published lifecycle: hente oversikt eller innhold, lese, laste ned vedlegg, bekrefte og eventuelt slette/purge den. [1][2][3][4]

Kort sagt skjer dette:  
- **GetOverview** eller **GetContent** setter status til **Fetched**. [1][2][3]  
- Første gang innholdet åpnes, settes status til **Read**; dette kan også gjøres eksplisitt med **/markasread**. [1][2][3]  
- Vedlegg kan lastes ned når som helst etter **Published**, og da settes status til **AttachmentsDownloaded**. [1][2][3]  
- Hvis bekreftelse er påkrevd (**IsConfirmationNeeded = true**), kan mottakeren bruke **/confirm**, som setter status til **Confirmed**. [1][3]  
- Til slutt kan correspondence bli slettet av mottakeren (**PurgedByRecipient*…",
6946a6c2-3745-46d6-9a63-038ced098753,2026-05-24T22:32:07.210290Z,prompt-minimal,altinn-systemuser-api-model,0,public-docs,exploratory-rerank,"altinn-systemuser,exact-lookup,simple",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,4,1,1,e6f7545a1adc;fffd1547fdeb;74fc02526720;1071f704051a,74fc02526720,6d8a6a851332,23066,7555,498,8053,4992,3,3,"Datamodellen for en **system user** i Altinn består av disse feltene, slik de er beskrevet i modellen for system user information [1]:

- **system user id**: en unik identifikator generert av Altinn når system user opprettes [1].
- **system user name**: et brukervennlig navn gitt av leverandøren; hvis den opprettes via portalen, brukes som standard **system name** [1].
- **system id**: den unike identifikatoren for systemet [1].
- **system name**: et brukervennlig navn for systemet gitt av leverandøren [1].
- **system user owner partyid**: partyid til organisasjonen som eier system user [1].
- **system user owner org no**: organisasjonsnummeret til organisasjonen som eier system user [1].
- **created**: datoen system user ble opprettet [1].
- **deleted**: angir om system user er slettet; `…",
7fb7a2df-97ad-4b93-93f3-77ab3c6eb0fa,2026-05-24T22:32:30.021896Z,prompt-minimal,altinn-systemuser-api-model,1,public-docs,exploratory-rerank,"altinn-systemuser,exact-lookup,simple",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,7,3,1,e6f7545a1adc;fffd1547fdeb;6f4a1ef342c8;f33ae6ec350b;47c19243d5ca;1be3faaa6601;a79a59ed2586,6f4a1ef342c8;f33ae6ec350b;1be3faaa6601,6d8a6a851332,22809,7506,550,8056,4992,3,3,"Datamodellen for en **system user** i Altinn er ikke beskrevet som én enkelt, fullstendig modell i kildene, men som en **systemregistrering** med flere felter som definerer systemet som system user skal knyttes til [3].

De sentrale feltene som er vist er:

- **`id`**: unik identifikator for systemet, med format `{systemsupplier_orgnr}_{chosen_name}` [3].
- **`vendor`**: inneholder organisasjonsnummeret til systemleverandøren, med `authority: ""iso6523-actorid-upis""` og `ID: ""0192:{orgnr}""` [3].
- **`name`**: visningsnavn på flere språk (`nb`, `nn`, `en`) [3].
- **`description`**: beskrivelse på flere språk (`nb`, `nn`, `en`) [3].
- **`rights`**: hvilke ressurser systemet trenger tilgang til, for eksempel `urn:altinn:resource` [3].
- **`accessPackages`**: forhåndsdefinerte tilgangspakker sy…",
99b4fd97-f124-4e96-a32d-410e892792bf,2026-05-24T22:32:50.725226Z,prompt-minimal,altinn-systemuser-api-model,2,public-docs,exploratory-rerank,"altinn-systemuser,exact-lookup,simple",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,9,5,1,c480e7fbbbe4;865fe9f2693a;050fbe324462;c61c1f46fe63;fd72a28afd94;1071f704051a;ad408ff1ae47;a79a59ed2586;e6f7545a1adc,c480e7fbbbe4;865fe9f2693a;050fbe324462;1071f704051a;ad408ff1ae47,6d8a6a851332,20703,7711,567,8278,4992,3,3,"I Altinn beskrives en **system user** først og fremst som en **virtuell bruker** opprettet av en virksomhet i Altinn, som gir systemer tilgang til å hente og sende inn data på vegne av virksomheten. Handlinger utført via systembrukeren registreres som gjort av systembrukeren, ikke en navngitt person. [2][3]

Når det gjelder **datamodellen**, viser kildene at en system user-token inneholder disse sentrale feltene: [4]

- `authorization_details`  
  - `type`: `urn:altinn:systemuser`
  - `systemuser_org`
    - `authority`
    - `id`
  - `systemuser_id`
  - `system_id`
- `scope`
- `iss`
- `client_amr`
- `token_type`
- `exp`
- `iat`
- `client_id`
- `jti`
- `consumer`
  - `authority`
  - `ID` [4]

De viktigste verdiene for en API-provider er spesifikt: [4]

- `authorization_details:systemuser_id…",
c0f0fd1a-4797-46f4-a0d0-1e2d0163eae5,2026-05-24T22:33:15.606678Z,prompt-minimal,altinn-systemuser-api-opprett,0,public-docs,exploratory-rerank,"altinn-systemuser,simple,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,9,3,1,dc49902c052e;ffb35e69a2df;ab096de9a05a;ad408ff1ae47;34c66fb104a3;3d7560159a32;e6f7545a1adc;92e285d662e5;fffd1547fdeb,ffb35e69a2df;34c66fb104a3;3d7560159a32,70a69fb50d45,24881,7595,479,8074,4992,3,3,"Du oppretter en systembruker via Altinn system user API ved å sende en **HTTP POST**-forespørsel til riktig endpoint, og deretter la sluttbrukeren godkjenne forespørselen via en **confirmUrl**. [2]

### For **egen systembruker** (systemet brukes på vegne av end-user-organisasjonen)
1. Send `POST` til:  
   `https://platform.tt02.altinn.no/authentication/api/v1/systemuser/request/vendor` (test) eller  
   `https://platform.altinn.no/authentication/api/v1/systemuser/request/vendor` (produksjon). [2]

2. Inkluder en JSON-body med minst:
   - `systemId`
   - `partyOrgNo`
   - `rights` og/eller `accessPackages`
   - `redirectUrl` [2]

3. Hvis forespørselen er gyldig, får du et svar med `status: ""New""` og en `confirmUrl`. [2]

4. Send `confirmUrl` videre til sluttbrukeren på en sikker måte. [2]
…",
2cca0d67-1be6-4409-8876-b0740f1393d3,2026-05-24T22:33:39.473449Z,prompt-minimal,altinn-systemuser-api-opprett,1,public-docs,exploratory-rerank,"altinn-systemuser,simple,navigational",complete,0,false,chunks+answer,true,1.0,1.0,1.0,1.0,7,2,1,70a69fb50d45;3e327c52cfbb;8cd7ba4bc675;da7c567211cc;f33ae6ec350b;11812562f230;a2d9cd3c86b1,70a69fb50d45;f33ae6ec350b,70a69fb50d45,23859,7549,509,8058,4992,3,3,"For å opprette en **systembruker** via Altinn system user API, må du først opprette et **system i systemregisteret** med riktig `clientId`, fordi `clientId` er påkrevd for at du skal kunne opprette en Systembruker du kan hente systembrukertoken for. [1]

Det finnes også en viktig avgrensning: For **klientsystem** kan systembrukere **bare** opprettes ved **vendor-controlled creation**. [2]

Kort oppsummert fra kildene:

1. **Opprett system i systemregister** med `POST authentication/api/v1/systemregister/vendor`. [1]  
2. Bruk et **Maskinporten-token** med scope `altinn:authentication/systemregister.write`. [1]  
3. Sørg for at `clientId` er satt og er en relevant klient-ID definert på Maskinporten-klienten. [1]  
4. Hvis systemet er et **klientsystem**, må systembrukeren opprettes via **ve…",
c11f8abc-0933-4436-9ae5-10635a95aa09,2026-05-24T22:34:04.631179Z,prompt-minimal,altinn-systemuser-api-opprett,2,public-docs,exploratory-rerank,"altinn-systemuser,simple,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,3,1,1,47c19243d5ca;1be3faaa6601;34c66fb104a3,34c66fb104a3,70a69fb50d45,25157,7618,526,8144,4992,3,3,"Du oppretter en systembruker via Altinn system user API ved å sende en **POST**-forespørsel til riktig endpoint, men fremgangsmåten avhenger av om det er **eget system** eller **klientsystem**. [1]

### For eget system
Bruk denne API-en for vendor-controlled opprettelse: [1]  
- **TT02:** `https://platform.tt02.altinn.no/authentication/api/v1/systemuser/request/vendor` [1]  
- **Produksjon:** `https://platform.altinn.no/authentication/api/v1/systemuser/request/vendor` [1]

Send en JSON-body med minst:
- `systemId` – systemets ID fra System Registry [1]
- `partyOrgNo` – organisasjonsnummeret til kunden/end-user-virksomheten [1]
- `rights` og/eller `accessPackages` – hvilke rettigheter systembrukeren skal få [1]
- `redirectUrl` – valgfri URL for retur [1]

Eksempel: [1]
```json
{
  ""systemId…",
86fa1cc5-ef0d-458a-abdb-9c29741068d4,2026-05-24T22:34:24.900737Z,prompt-minimal,altinn-systemuser-accept-request,0,public-docs,exploratory-rerank,"altinn-systemuser,simple,navigational",complete,0,false,chunks+answer,true,1.0,1.0,1.0,0.0,9,6,1,c1e41c9b98c2;641e94fb19fc;450eb6230187;bbf82de07a2f;d4be96620198;1cac2d1c116d;c4eb699bcb8a;b36a4f489644;034ec7c15f79,c1e41c9b98c2;d4be96620198;1cac2d1c116d;c4eb699bcb8a;b36a4f489644;034ec7c15f79,bbf82de07a2f,20269,7663,545,8208,4992,3,3,"En sluttbruker aksepterer en forespørsel om **system user / systemtilgang** ved å åpne **godkjenningslenken (`confirmUrl`)** og følge den i Altinn-portalen, der forespørselen kan **godkjennes** eller **avvises**. Ved godkjenning settes status til **`Accepted`**. [4][5]

For å kunne godkjenne må den innloggede brukeren ha rollen **Tilgangsstyrer** i valgt organisasjon, og ha de forespurte fullmaktene. [1][2]

Hvis brukeren ikke har riktige fullmakter, kan forespørselen **videresendes** til en bruker som har dem. [6]

Etter godkjenning blir sluttbrukeren logget ut, og eventuelt sendt til leverandørens **redirectUrl / kvitteringsside** hvis den er satt. [1][2][3]",
85f1cfd4-a03a-468c-88a7-840601230784,2026-05-24T22:34:44.209445Z,prompt-minimal,altinn-systemuser-accept-request,1,public-docs,exploratory-rerank,"altinn-systemuser,simple,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,8,3,1,0991d2695b2e;92e285d662e5;ffb35e69a2df;1d998a97413e;a67e7d9494e5;1abd09cfd180;43e801d8644e;34c66fb104a3,0991d2695b2e;92e285d662e5;ffb35e69a2df,bbf82de07a2f,19308,7689,559,8248,4992,3,3,"En sluttbruker aksepterer en forespørsel om **systemtilgang / system user** ved å åpne godkjenningslenken i Altinn og godkjenne forespørselen der. For å kunne godkjenne må den innloggede brukeren ha rollen **Tilgangsstyrer** i valgt organisasjon, og også ha de forespurte rettighetene. [1][2]

Hvis brukeren ikke har nødvendige rettigheter, kan vedkommende velge **Ja, send videre** for å videresende forespørselen til en bruker som har riktige rettigheter. [3]

Etter at forespørselen er godkjent, blir brukeren logget ut, og systemtilgangen blir opprettet. Hvis leverandøren har satt opp en verifisert redirect, sendes brukeren til leverandørens kvitteringsside; ellers til Altinns utloggede side. [1][2]

Hvis du vil, kan jeg også gi deg en kort steg-for-steg-versjon på norsk.",
21ed516e-8c1a-48c9-b28f-56baaca7c57a,2026-05-24T22:35:02.664208Z,prompt-minimal,altinn-systemuser-accept-request,2,public-docs,exploratory-rerank,"altinn-systemuser,simple,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,9,5,1,dc49902c052e;ffb35e69a2df;0991d2695b2e;ab096de9a05a;34c66fb104a3;3d7560159a32;e6f7545a1adc;92e285d662e5;fffd1547fdeb,ffb35e69a2df;0991d2695b2e;34c66fb104a3;3d7560159a32;92e285d662e5,bbf82de07a2f,18454,7718,478,8196,4992,3,3,"En sluttbruker aksepterer en forespørsel om **system user** ved å åpne **confirmUrl**-lenken de har fått, og deretter godkjenne forespørselen i Altinn. Når forespørselen er godkjent, får den status **Accepted**. [3][4]

Hvis sluttbrukeren ikke har nødvendige rettigheter, kan de også **videresende forespørselen** ved å klikke **Ja, send videre** til en bruker som har riktige fullmakter. [1]

For å kunne godkjenne må den innloggede brukeren ha rollen **Tilgangsstyrer** i valgt organisasjon og også ha de forespurte rettighetene. [2][5]",
6b945204-af7a-4618-b5c7-d4d98e3b993b,2026-05-24T22:35:20.972427Z,prompt-minimal,altinn-systemuser-delegate-clients,0,public-docs,exploratory-rerank,"altinn-systemuser,simple,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,9,4,1,b85b21f0bf49;641e94fb19fc;16049c347d69;c480e7fbbbe4;80391c7084ae;c61c1f46fe63;c4eb699bcb8a;b36a4f489644;3e008efb3230,b85b21f0bf49;80391c7084ae;c4eb699bcb8a;3e008efb3230,434ca284c0bf,18308,7576,523,8099,4992,3,3,"For å delegere klienter til en **systembruker for klientsystem** i Altinn, må du først sørge for at det finnes en **client relationship** mellom organisasjonene. Hvis en slik relasjon ikke allerede finnes, må den opprettes før klienten kan legges til i et system access for clients [1][2].

### Slik gjør du det
1. Logg inn i Altinn som **Client Administrator** eller **Managing Director** for organisasjonen som skal legges til som klient [4].
2. Gå til **Users** i menyen [4].
3. Klikk **+ New user** for å etablere en client relationship [4].
4. Skriv inn organisasjonsnummeret til organisasjonen du vil gi autorisasjon til [4].
5. Klikk **Add organization**. Da er client relationship opprettet, men uten at noen autorisasjoner er gitt ennå [4].
6. Klikk **Grant authorization +** [4].
7. Velg og…",
9f781ef5-a563-4db6-a928-6c780a688516,2026-05-24T22:35:40.694406Z,prompt-minimal,altinn-systemuser-delegate-clients,1,public-docs,exploratory-rerank,"altinn-systemuser,simple,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,7,5,1,12bbe5cf4a58;887493c9defa;b85b21f0bf49;80391c7084ae;3e008efb3230;ab096de9a05a;34c66fb104a3,12bbe5cf4a58;887493c9defa;b85b21f0bf49;80391c7084ae;3e008efb3230,434ca284c0bf,19722,7482,535,8017,4992,3,3,"For å delegere klienter til en **system user** i Altinn, må du først etablere en **client relationship** hvis den ikke allerede finnes. Dette gjøres av klienten selv i Altinn-portalen, og krever at du har tilgang som **Client Administrator** eller **Managing Director**. [3][4][5]

Slik gjør du det: [5]

1. Logg inn som **Managing Director** for organisasjonen som skal legges til som klient.  
2. Gå til **Users**.  
3. Klikk **+ New user** for å opprette klientforholdet.  
4. Skriv inn organisasjonsnummeret til organisasjonen du vil gi autorisasjon til.  
5. Klikk **Add organization**.  
6. Klikk **Grant authorization +**.  
7. Velg og gi autorisasjon til riktig **access package**. I eksemplet i kilden brukes **Skattegrunnlag**.  
8. Når dette er gjort, er klientforholdet etablert og klient…",
a98d17b6-1623-49f3-a527-9fa9a810ec32,2026-05-24T22:35:58.097439Z,prompt-minimal,altinn-systemuser-delegate-clients,2,public-docs,exploratory-rerank,"altinn-systemuser,simple,navigational",complete,0,false,chunks+answer,true,1.0,1.0,1.0,1.0,7,3,1,434ca284c0bf;fe3c049029fc;cf2b84ff15ba;c480e7fbbbe4;c61c1f46fe63;16049c347d69;c4eb699bcb8a,434ca284c0bf;fe3c049029fc;cf2b84ff15ba,434ca284c0bf,17403,7599,475,8074,4992,3,3,"For å delegere **klienter** til en **systembruker for klientforhold** i Altinn, må du gjøre dette i **Altinn-portalen** og du må ha tilgang som **Klientadministrator** eller **Daglig leder**. Dette gjelder bare når systembrukeren er opprettet for **klientforhold**, ikke for eget system. [1][3]

Slik gjør du det: [3]

1. Gå til oversikten over **systemtilganger** i Altinn-portalen.  
2. Velg en eksisterende **systemtilgang for kunder**.  
3. Trykk **+ Legg til kunder**.  
4. Legg til klienter én og én ved å trykke **Legg til i systemtilgang**.  
5. Trykk **Bekreft og lukk** når du er ferdig. [3]

Hvis du ikke ser noen klienter i modalen, betyr det at **klientforholdet ikke er satt opp** ennå. Da må det settes opp først. [3]

Viktig: Tilgangspakkene for klientforhold fungerer som et **AND-ti…",
d9d6b30a-f889-4e93-85fb-5358e50c66ac,2026-05-24T22:36:15.556810Z,prompt-minimal,altinn-authorization-accessgroups-knytning,0,public-docs,exploratory-rerank,"simple,navigational,altinn-authorization",complete,0,false,chunks+answer,true,1.0,1.0,1.0,1.0,5,4,1,a438b1775bf0;a548f91970c3;3e49a16a027b;2860727058b0;90ead6ba2cbc,a438b1775bf0;a548f91970c3;3e49a16a027b;90ead6ba2cbc,a438b1775bf0,17458,7676,377,8053,4992,3,3,"Det ser ut som spørsmålet ditt bruker begrepet **«tilgangsgruppe»**, men kilden handler om **virksomhetsknytninger / nøsting av fullmakter** mellom virksomheter i Enhetsregisteret og Altinn, ikke om en egen «tilgangsgruppe»-mekanisme. [1][2]

Hvis du mener hvordan en organisasjon knyttes slik at fullmakter kan arves videre, skjer det ved at en virksomhet registreres i en rolle på en annen virksomhet i Enhetsregisteret, for eksempel **daglig leder**, **leder**, **revisor** eller **regnskapsfører**. Altinn sørger da i mange tilfeller for en knytning mellom virksomhetene, slik at personer med nøkkelroller i den tilknyttede organisasjonen får fullmakter på vegne av den aktuelle virksomheten. [1][2][4]

Kort sagt:  
- **Registrer organisasjonen i en relevant rolle på virksomheten i Enhetsregist…",
4cd1c703-d218-4e9d-b4a6-daa1ca04f0c8,2026-05-24T22:37:09.259696Z,prompt-minimal,altinn-authorization-accessgroups-knytning,1,public-docs,exploratory-rerank,"simple,navigational,altinn-authorization",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,12,0,1,ea879b816498;3dc5f7a90912;60f68864a102;f59d8a478b7d;4543ab64826c;4566eec7df72;08c657a6a448;c60112c4e9bd;d25d5cd69901;ddfbe673e229;7f5aae1c643d;21bc4314309a,,a438b1775bf0,53692,49854,1493,51347,32384,9,3,"Jeg har fortsatt ikke sett en eksplisitt “tilgangsgruppe” i de relevante dokumentene, så jeg må være forsiktig med å ikke finne på noe. Basert på det jeg har lest, ser registeret ut til å gi party/org-oppslag, mens selve tilgangsstyringen skjer i policy/authorization. Jeg kan nå svare med det dokumentasjonen faktisk støtter, og presisere at jeg ikke fant en direkte register-kobling til tilgangsgruppe.
I dokumentasjonen jeg fant, knyttes ikke en organisasjon direkte til en **tilgangsgruppe i registeret**.

Det som står er:

- **Registeret** brukes til å slå opp:
  - organisasjoner via `GET /organizations/{orgNr}`
  - partier via `GET /parties/{partyId}` eller `GET /parties/lookup`
- Et **parti** kan representere enten en **organisasjon** eller en **person**
- Selve **tilgangsstyringen** skj…",
a663be82-31c0-4f01-a886-385fd3ebfc4c,2026-05-24T22:39:10.963135Z,prompt-minimal,altinn-authorization-accessgroups-knytning,2,public-docs,exploratory-rerank,"simple,navigational,altinn-authorization",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,10,8,1,21bc4314309a;10bc164048ad;08c657a6a448;ea879b816498;f59d8a478b7d;d25d5cd69901;3dc5f7a90912;6bdbb4a40f76;197f78cd18cf;60f68864a102,21bc4314309a;10bc164048ad;ea879b816498;d25d5cd69901;3dc5f7a90912;6bdbb4a40f76;197f78cd18cf;60f68864a102,a438b1775bf0,121702,73224,1825,75049,62720,10,3,"Jeg fant ikke dokumentasjon som sier at man knytter en organisasjon til en tilgangsgruppe **i registeret**.

Det jeg fant er:

- **Registeret** brukes til oppslag av organisasjoner, personer og parter.
- **Altinn Autorisasjon** brukes til **autorisasjon og tilgangskontroll**.
- Derfor ser det ut som koblingen til tilgangsgrupper skjer i **autorisasjons-/tilgangsstyringsdelen**, ikke i register-API-et.

Kort sagt:  
**Du knytter normalt ikke organisasjonen til tilgangsgruppen i registeret; registeret brukes til å hente organisasjonsdata, mens selve tilgangsstyringen gjøres i autorisasjon/tilgangsstyring.**

Hvis du vil, kan jeg lete videre etter den konkrete fremgangsmåten for å legge en organisasjon inn i en tilgangsgruppe i Altinn.",
bf5e5261-00b4-4c6d-9a57-1bf1eaf34e4d,2026-05-24T22:39:24.869517Z,prompt-minimal,altinn-authorization-tilgangslister,0,public-docs,exploratory-rerank,"exact-lookup,simple,altinn-authorization",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,6,4,1,14d29a52b3e3;548c3bf390b6;295f615f2c0d;e71360b09497;808e5f6f8202;7c5e87028e37,548c3bf390b6;295f615f2c0d;808e5f6f8202;7c5e87028e37,2850f051d81a,13905,6314,438,6752,4992,3,3,"I kildene du har gitt, er **“tilgangslister”** ikke definert eksplisitt som et eget begrep. Det som beskrives er at Dialogporten bruker **Authorized Parties API** for å hente **en liste over alle parter den autentiserte brukeren kan representere**, sammen med **roller/tilgangspakker** og **tjeneste-/instansrettigheter** for hver part [1][3].

Så, i denne konteksten ser **tilgangslister** ut til å være en praktisk betegnelse på denne listen over autoriserte parter og tilhørende rettigheter, og den brukes til **listevisninger i Dialogporten** [1][3].

For **dialogdetaljer** brukes derimot **PDP API** for **finkornet autorisering** av handlinger og overføringer i dialogen [2][4].",
c8291d92-fdb9-4374-afa2-27c01278c422,2026-05-24T22:39:46.755870Z,prompt-minimal,altinn-authorization-tilgangslister,1,public-docs,exploratory-rerank,"exact-lookup,simple,altinn-authorization",complete,0,false,chunks+answer,true,1.0,1.0,1.0,1.0,9,6,1,967533a33a91;65603208eee7;e2ce9f20cf57;e0c7b78b0f21;2850f051d81a;3f310ff04ba0;caedf2e91b05;8507ec7e9431;4db4b1097dfb,967533a33a91;65603208eee7;e2ce9f20cf57;2850f051d81a;caedf2e91b05;8507ec7e9431,2850f051d81a,21885,7617,607,8224,4992,3,3,"Tilgangslister i Altinn Authorization er en funksjon i **Resource Rights Registry (RRR) / Ressursregisteret** som brukes til å styre hvem som har tilgang til en bestemt ressurs eller tjeneste, særlig når tilgangen skal begrenses til bestemte organisasjoner. [3][4][6]

De brukes altså til å:
- definere hvilke organisasjoner som får tilgang til en ressurs, [3][4]
- administrere tilgang på en mer kontrollert måte enn bare generelle roller/rettigheter, [3][4]
- støtte API-basert administrasjon via Maskinporten og Altinn Studio. [1][2][5]

I praksis kan en tjenesteeier opprette en tilgangsliste for en ressurs, gi den et navn og en ID, og deretter legge til medlemmer, for eksempel organisasjoner, som skal ha tilgang. [1][6]

Det er verdt å merke seg at kildene bruker både **“Access Lists”** og *…",
207cebbc-2528-445c-a5f4-e1a72904509a,2026-05-24T22:40:01.163945Z,prompt-minimal,altinn-authorization-tilgangslister,2,public-docs,exploratory-rerank,"exact-lookup,simple,altinn-authorization",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,3,1,1,14d29a52b3e3;548c3bf390b6;295f615f2c0d,548c3bf390b6,2850f051d81a,14407,6316,368,6684,4992,3,3,"I konteksten brukes ikke begrepet **“tilgangslister”** som en egen definert term, så det nærmeste og tydeligste som beskrives er **Authorized Parties API** og oversikten over hvilke **roller/tilgangspakker** og **tjeneste-/instansrettigheter** en autentisert bruker har for hver part [1].

Det brukes til å:
- gi en liste over alle parter brukeren kan representere [1]
- vise hvilke roller/tilgangspakker og tjeneste-/instansrettigheter brukeren har for hver part [1]
- la Dialogporten filtrere ut bare de dialogene som refererer til tjenesteressurser brukeren har en eller annen form for tilgang til [1]

Kort sagt: dette er en tilgangsoversikt som Dialogporten bruker for å finne hvilke dialoger brukeren har rett til å se i listevisninger [1].",
e447a67b-6c4b-47f6-a096-31648dc1f928,2026-05-24T22:40:18.339304Z,prompt-minimal,altinn-authorization-regler,0,public-docs,exploratory-rerank,"exact-lookup,altinn-authorization,hard",complete,0,false,chunks+answer,false,0.0,0.0,0.0,0.0,7,2,1,d5fa516af1ec;10bc164048ad;b05d5ecc10ff;bfa6c0c3ef06;e91fd8c828ab;ba3cbd8327ae;4b909d757fe8,e91fd8c828ab;4b909d757fe8,86a29a595367,17175,7395,461,7856,4992,3,3,"Tilgangsregler i Altinn Authorization er **regler som beskriver hvem som har rettigheter til å utføre en handling på en ressurs**. En bruker eller et system får en rettighet basert på slike regler, for eksempel ved å være en bestemt bruker eller ha en bestemt rolle. [2]

I Altinn er dette knyttet til **ABAC (Attribute-Based Access Control)**, altså tilgangsstyring basert på attributter. [1]",
6b97094c-9d76-4e70-ab18-05f347d73652,2026-05-24T22:40:37.438172Z,prompt-minimal,altinn-authorization-regler,1,public-docs,exploratory-rerank,"exact-lookup,altinn-authorization,hard",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,7,5,1,a45c27db5c8e;ddfbe673e229;4543ab64826c;73a819db1dd9;7eddf219a393;0b72efa29c30;7c5e87028e37,ddfbe673e229;4543ab64826c;73a819db1dd9;7eddf219a393;0b72efa29c30,86a29a595367,19097,7452,551,8003,4992,3,3,"Tilgangsregler i Altinn Authorization er **autorisasjonsregler/policy-regler** som definerer **hvem som kan utføre hvilke actions på hvilke ressurser** i en app eller tjeneste. De er skrevet i en **XACML policy file** (`policy.xml`) i app-repositoriet, og kan gjelde for hele appen eller for deler av ressursene. [1][2][5]

Mer konkret beskriver reglene:
- **Resource attributes**: hvilken del av appen regelen gjelder for, for eksempel `urn:altinn:org`, `urn:altinn:app`, `urn:altinn:task` og `urn:altinn:event`. [3]
- **Subject attributes**: hvem regelen gjelder for, for eksempel `urn:altinn:rolecode` eller `urn:altinn:org`. [3]
- **Action attributes**: hvilken handling regelen gjelder for, for eksempel `read`, `write`, `instantiate`, `complete` og `delete`. [4]

Hvis du mener “tilgangsregler”…",
fd45c025-98f2-4b0f-b1aa-b8a7578d6c6f,2026-05-24T22:40:52.382705Z,prompt-minimal,altinn-authorization-regler,2,public-docs,exploratory-rerank,"exact-lookup,altinn-authorization,hard",complete,0,false,chunks+answer,false,0.0,0.0,0.0,0.0,3,2,1,14d29a52b3e3;548c3bf390b6;295f615f2c0d,548c3bf390b6;295f615f2c0d,86a29a595367,14944,6354,397,6751,4992,3,3,"I konteksten er **“tilgangsregler”** ikke definert som en egen, eksplisitt term, så spørsmålet er litt underspesifisert. Det som beskrives nærmest er at Dialogporten bruker Altinn Autorisering til å avgjøre **hvilke roller/tilgangspakker og tjeneste-/instansrettigheter** en autentisert bruker har for en part, og at **enhver rettighet for den gitte parten for den gitte ressursen er tilstrekkelig** for å vise dialogen i dialoglisten [1].

For dialogdetaljer brukes derimot **PDP API** for **finkornet autorisering** av de ulike handlingene og overføringene, der hvert element får et `IsAuthorized`-flagg [2].

Hvis du mener “tilgangsregler” i betydningen regler for å avgjøre om en bruker kan se en dialog, er den nærmeste beskrivelsen altså: **en hvilken som helst rolle/tilgangspakke eller tjenes…",
b9befe65-731c-4dbb-ade5-296b5ab3acc1,2026-05-24T22:41:55.373203Z,prompt-minimal,altinn-broker-rest-usage,0,public-docs,exploratory-rerank,"simple,navigational,altinn-broker",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,10,5,1,7cb98e5ee894;be9e02a668a7;989cc83e5afc;9093f7e1c433;702ec5c8ecd5;dcb1aada05b0;9269cd53c390;753bfeab7314;a83186a0b089;ef73ed289c2a,7cb98e5ee894;be9e02a668a7;9093f7e1c433;9269cd53c390;a83186a0b089,0f3807200a65,62989,35222,1107,36329,27264,9,3,"Du bruker Altinn Broker med **REST-API** ved å integrere mot **API for individual file transfers**, som dekker **upload, download og status monitoring**. Dette er runtime-grensesnittet for filoverføring i Broker. [3]

For å komme i gang må du først ha fulgt **Getting started**-stegene for å sette opp tilgangsrettigheter. [4] Som **service owner** må du også konfigurere tjenesten, datalagring og tilgangsstyring før løsningen kan tas i bruk. [2]

For alle operasjoner må du autentisere med en **Maskinporten Client**, deretter hente et **Altinn Token** fra Altinn Authentication, og bruke dette som **Bearer token** sammen med **Ocp-Apim-Subscription-Key** i headeren. [5]

Det er også verdt å merke seg at operasjonene er **asynkrone**, med mindre noe annet er oppgitt, og at du bør bruke **Event …",
